"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN","year","month","day"
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1982-09-24",0,19.4,29.4,9.4,1982,9,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1982-09-25",0,17.8,25,10.6,1982,9,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1982-09-26",9.7,15.3,23.9,6.7,1982,9,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1982-09-27",0,13.05,18.3,7.8,1982,9,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1982-09-28",0,13.05,17.2,8.9,1982,9,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1982-09-29",4.3,10.25,13.3,7.2,1982,9,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1982-09-30",0.3,10.8,18.3,3.3,1982,9,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-01",0.8,8.9,15,2.8,1983,3,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-02",11.2,10.3,15.6,5,1983,3,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-03",1.5,6.95,12.8,1.1,1983,3,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-04",6.4,6.4,10.6,2.2,1983,3,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-05",11.9,5.85,8.9,2.8,1983,3,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-06",0.8,9.4,14.4,4.4,1983,3,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-07",0.8,8.9,13.9,3.9,1983,3,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-08",0.3,9.15,13.3,5,1983,3,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-09",0,11.4,15.6,7.2,1983,3,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-10",1.3,11.35,18.3,4.4,1983,3,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-11",6.1,10.85,16.1,5.6,1983,3,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-12",9.7,5.55,7.8,3.3,1983,3,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-13",4.6,8.85,13.3,4.4,1983,3,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-14",2,8.05,14.4,1.7,1983,3,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-15",0.3,6.4,10.6,2.2,1983,3,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-16",0,5.25,12.2,-1.7,1983,3,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-17",0,7.5,16.7,-1.7,1983,3,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-18",0,5.85,13.9,-2.2,1983,3,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-19",0,3.35,10.6,-3.9,1983,3,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-20",0,6.1,13.3,-1.1,1983,3,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-21",0,7.75,17.2,-1.7,1983,3,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-22",0,9.45,15,3.9,1983,3,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-23",8.9,10,15,5,1983,3,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-24",0,7.2,12.2,2.2,1983,3,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-25",0,8.05,12.8,3.3,1983,3,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-26",0,5,11.1,-1.1,1983,3,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-27",4.6,8.9,15.6,2.2,1983,3,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-28",0.3,4.7,10,-0.6,1983,3,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-29",2,8.85,13.3,4.4,1983,3,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-30",19.8,9.75,13.9,5.6,1983,3,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-03-31",0.5,8.05,13.3,2.8,1983,3,31
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-01",0,6.1,12.2,0,1983,4,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-02",8.6,9.7,16.1,3.3,1983,4,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-03",0.3,5.85,10,1.7,1983,4,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-04",0.3,4.15,9.4,-1.1,1983,4,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-05",0,6.4,15,-2.2,1983,4,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-06",0,8.05,16.1,0,1983,4,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-07",0,8.9,16.7,1.1,1983,4,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-08",0,7.8,12.8,2.8,1983,4,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-09",0,6.95,11.7,2.2,1983,4,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-10",0,3.9,10.6,-2.8,1983,4,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-11",0,3.65,10.6,-3.3,1983,4,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-12",0,5,10.6,-0.6,1983,4,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-13",0,4.7,13.3,-3.9,1983,4,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-14",0,7.8,15.6,0,1983,4,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-15",0,9.2,17.8,0.6,1983,4,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-16",0,11.1,18.9,3.3,1983,4,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-17",0,13.35,20,6.7,1983,4,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-18",0,15.85,25.6,6.1,1983,4,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-19",0,11.35,19.4,3.3,1983,4,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-20",3.6,15.85,23.9,7.8,1983,4,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-21",0.3,16.9,24.4,9.4,1983,4,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-22",1.8,11.4,17.2,5.6,1983,4,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-23",0.3,15.8,22.2,9.4,1983,4,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-24",12.4,12.5,18.9,6.1,1983,4,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-25",0,6.1,12.8,-0.6,1983,4,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-26",0.3,6.95,13.3,0.6,1983,4,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-27",0,9.15,17.2,1.1,1983,4,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-28",0,11.1,18.9,3.3,1983,4,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-29",0,14.7,22.2,7.2,1983,4,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-04-30",0,12.25,18.9,5.6,1983,4,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-01",5.3,14.7,21.1,8.3,1983,5,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-02",0.8,12.5,17.2,7.8,1983,5,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-03",0,9.4,14.4,4.4,1983,5,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-04",0,11.4,17.8,5,1983,5,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-05",0,15.3,22.8,7.8,1983,5,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-06",4.3,7.75,9.4,6.1,1983,5,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-07",1,10.55,17.2,3.9,1983,5,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-08",6.6,9.15,17.2,1.1,1983,5,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-09",1.8,6.95,12.2,1.7,1983,5,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-10",0,8.9,12.8,5,1983,5,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-11",0,9.2,16.7,1.7,1983,5,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-12",0,10.85,21.1,0.6,1983,5,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-13",0,12.5,21.7,3.3,1983,5,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-14",0,14.7,24.4,5,1983,5,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-15",6.9,12.5,19.4,5.6,1983,5,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-16",0.3,6.4,11.7,1.1,1983,5,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-17",0,10.55,17.2,3.9,1983,5,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-18",0.3,13.6,18.9,8.3,1983,5,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-19",0.5,9.45,17.8,1.1,1983,5,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-20",0,14.45,21.1,7.8,1983,5,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-21",0,17.5,25.6,9.4,1983,5,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-22",0,16.1,23.9,8.3,1983,5,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-23",0,20.25,29.4,11.1,1983,5,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-24",0,21.95,31.1,12.8,1983,5,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-25",0,20.85,31.7,10,1983,5,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-26",0,20.3,30,10.6,1983,5,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-27",0,21.4,28.9,13.9,1983,5,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-28",0,24.45,35,13.9,1983,5,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-29",0,25.55,38.3,12.8,1983,5,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-30",0,25.3,36.7,13.9,1983,5,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-05-31",0,21.7,32.8,10.6,1983,5,31
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-01",0,16.4,22.8,10,1983,6,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-02",0,17.5,23.3,11.7,1983,6,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-03",0,14.45,21.7,7.2,1983,6,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-04",0,15.55,23.3,7.8,1983,6,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-05",0,16.4,23.9,8.9,1983,6,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-06",0,15.8,24.4,7.2,1983,6,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-07",0,21.4,30.6,12.2,1983,6,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-08",0,24.7,34.4,15,1983,6,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-09",0,23.9,32.2,15.6,1983,6,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-10",0,18.3,24.4,12.2,1983,6,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-11",11.9,13.05,19.4,6.7,1983,6,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-12",2.8,13.3,18.3,8.3,1983,6,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-13",1.8,13.35,20.6,6.1,1983,6,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-14",0,19.45,28.9,10,1983,6,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-15",1.8,22.5,33.9,11.1,1983,6,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-16",0,14.45,21.7,7.2,1983,6,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-17",0,18.35,25,11.7,1983,6,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-18",0,15.85,22.8,8.9,1983,6,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-19",0,14.45,20,8.9,1983,6,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-20",0,13.6,18.9,8.3,1983,6,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-21",0,12.8,21.7,3.9,1983,6,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-22",0,17.5,24.4,10.6,1983,6,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-23",3.8,16.65,26.1,7.2,1983,6,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-24",7.1,11.95,16.7,7.2,1983,6,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-25",0,13.9,20.6,7.2,1983,6,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-26",0,20.3,28.9,11.7,1983,6,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-27",2.3,21.1,28.3,13.9,1983,6,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-28",1.3,14.7,19.4,10,1983,6,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-29",8.6,21.4,30,12.8,1983,6,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-06-30",0.3,15,21.1,8.9,1983,6,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-01",1.3,17.8,23.9,11.7,1983,7,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-02",5.3,14.7,19.4,10,1983,7,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-03",0,14.7,19.4,10,1983,7,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-04",0,17.75,24.4,11.1,1983,7,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-05",0,22.5,32.8,12.2,1983,7,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-06",0,21.95,31.1,12.8,1983,7,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-07",0,15.85,23.9,7.8,1983,7,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-08",1.8,17.8,25,10.6,1983,7,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-09",0,15.85,21.1,10.6,1983,7,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-10",0,16.95,22.2,11.7,1983,7,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-11",0,18.35,25,11.7,1983,7,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-12",0,24.75,33.9,15.6,1983,7,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-13",0,21.1,26.1,16.1,1983,7,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-14",10.4,18.6,27.8,9.4,1983,7,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-15",0,15.3,20,10.6,1983,7,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-16",0,12.8,20.6,5,1983,7,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-17",0,18.6,28.9,8.3,1983,7,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-18",0,18.6,27.2,10,1983,7,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-19",0,24.15,33.3,15,1983,7,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-20",1.5,21.1,28.9,13.3,1983,7,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-21",4.6,17.8,25,10.6,1983,7,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-22",0,21.95,31.7,12.2,1983,7,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-23",0,27.75,37.2,18.3,1983,7,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-24",2.3,25.55,37.2,13.9,1983,7,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-25",0,23.05,31.1,15,1983,7,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-26",0,18.6,23.9,13.3,1983,7,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-27",0,17.8,25.6,10,1983,7,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-28",0,19.45,26.1,12.8,1983,7,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-29",0,19.7,29.4,10,1983,7,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-30",0,23.05,33.9,12.2,1983,7,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-07-31",0,28.05,38.9,17.2,1983,7,31
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-01",0,26.65,36.1,17.2,1983,8,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-02",0,25.55,33.3,17.8,1983,8,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-03",0,23.05,31.1,15,1983,8,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-04",0,22.75,32.2,13.3,1983,8,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-05",0,25.55,36.1,15,1983,8,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-06",0,23.6,35,12.2,1983,8,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-07",0,28.05,40,16.1,1983,8,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-08",0,27.5,37.2,17.8,1983,8,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-09",0,26.1,33.9,18.3,1983,8,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-10",0,28.65,36.7,20.6,1983,8,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-11",1.3,23.3,32.2,14.4,1983,8,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-12",0,15,23.9,6.1,1983,8,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-13",0,20.3,30,10.6,1983,8,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-14",0,25.3,35,15.6,1983,8,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-15",0,23.6,33.9,13.3,1983,8,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-16",0,22.8,32.8,12.8,1983,8,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-17",0,22.2,31.1,13.3,1983,8,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-18",0,23.3,32.2,14.4,1983,8,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-19",0,21.4,30.6,12.2,1983,8,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-20",0,23.9,30.6,17.2,1983,8,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-21",0,19.45,28.9,10,1983,8,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-22",0,22.25,30.6,13.9,1983,8,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-23",0,22.5,28.9,16.1,1983,8,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-24",2.5,15.8,19.4,12.2,1983,8,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-25",2,21.4,28.9,13.9,1983,8,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-26",0.3,22.8,31.7,13.9,1983,8,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-27",0,21.65,31.1,12.2,1983,8,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-28",0,22.5,30.6,14.4,1983,8,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-29",0,20.55,30,11.1,1983,8,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-30",0,18.35,26.7,10,1983,8,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-08-31",0,23.3,33.3,13.3,1983,8,31
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-01",2.5,25,33.3,16.7,1983,9,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-02",0,14.15,15,13.3,1983,9,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-03",0,15.55,23.9,7.2,1983,9,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-04",0,17.2,25,9.4,1983,9,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-05",0,17.2,23.3,11.1,1983,9,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-06",0,15.25,23.3,7.2,1983,9,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-07",0,18.9,26.7,11.1,1983,9,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-08",0,13.9,22.2,5.6,1983,9,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-09",0,13.9,18.9,8.9,1983,9,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-10",0,11.95,18.9,5,1983,9,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-11",13.7,14.45,18.3,10.6,1983,9,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-12",0,15.3,21.7,8.9,1983,9,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-13",0,16.4,25.6,7.2,1983,9,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-14",0,15.85,25,6.7,1983,9,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-15",0,16.1,24.4,7.8,1983,9,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"1983-09-16",0,16.4,26.1,6.7,1983,9,16
